05:11:56;16.53;66.8;1015.00;400
05:12:00;16.53;66.8;1015.00;400
05:12:03;14.93;61.8;1013.58;380
05:12:07;16.54;66.8;1015.00;400
05:12:10;16.54;66.8;1015.00;400
05:12:14;16.54;66.8;1015.00;400
05:12:18;16.54;66.8;1015.00;400
05:12:21;18.21;71.1;1015.49;426
05:12:25;15.76;65.1;1013.35;350
05:12:28;18.81;66.9;1013.37;441
05:12:32;14.75;65.0;1013.59;426
05:12:36;16.55;66.7;1015.00;400
05:12:39;16.55;66.7;1015.00;400
05:12:43;16.55;66.7;1015.00;400
05:12:46;16.55;66.7;1015.00;400
05:12:50;16.55;66.7;1015.00;400
05:12:54;16.55;66.7;1015.00;400
05:12:57;16.55;66.7;1015.00;400
05:13:01;16.56;66.7;1015.00;400
05:13:04;16.56;66.7;1015.00;400
05:13:08;16.56;66.7;1015.00;400
05:13:12;16.56;66.7;1015.00;400
05:13:15;16.56;66.7;1015.00;400
05:13:19;16.56;66.7;1015.00;400
05:13:22;16.56;66.7;1015.00;400
05:13:26;16.57;66.7;1015.00;400
05:13:30;16.57;66.7;1015.00;400
05:13:33;16.57;66.7;1015.00;400
05:13:37;15.21;68.0;1016.84;380
05:13:40;16.57;66.7;1015.00;400
05:13:44;16.57;66.7;1015.00;400
05:13:48;16.57;66.7;1015.00;400
05:13:51;16.57;66.7;1015.00;400
05:13:55;17.24;62.4;1014.73;382
05:13:58;16.58;66.7;1015.00;400
05:14:02;15.77;69.1;1014.60;414
05:14:06;16.58;66.7;1015.00;400
05:14:09;18.76;69.9;1016.96;427
05:14:13;16.58;66.7;1015.00;400
05:14:16;16.58;66.7;1015.00;400
05:14:20;16.59;66.7;1015.00;400
05:14:24;16.59;66.7;1015.00;400
05:14:27;16.59;66.7;1015.00;400
05:14:31;16.59;66.7;1015.00;400
05:14:34;16.59;66.6;1015.00;400
05:14:38;16.59;66.6;1015.00;400
05:14:42;16.59;66.6;1015.00;400
05:14:45;16.60;66.6;1015.00;400
05:14:49;16.60;66.6;1015.00;400
05:14:52;16.60;66.6;1015.00;400
05:14:56;16.60;66.6;1015.00;400
05:15:00;16.60;66.6;1015.00;400
05:15:03;16.60;66.6;1015.00;400
05:15:07;16.60;66.6;1015.00;400
05:15:10;16.61;66.6;1015.00;400
05:15:14;16.61;66.6;1015.00;400
05:15:18;17.87;67.7;1014.13;382
05:15:21;16.61;66.6;1015.00;400
05:15:25;16.61;66.6;1015.00;400
05:15:28;16.61;66.6;1015.00;400
05:15:32;15.00;65.8;1014.74;366
05:15:36;16.61;66.6;1015.00;400
05:15:39;16.74;70.4;1015.07;352
05:15:43;16.62;66.6;1015.00;400
05:15:46;16.62;66.6;1015.00;400
05:15:50;16.62;66.6;1015.00;400
05:15:54;16.62;66.6;1015.00;400
05:15:57;16.62;66.6;1015.00;400
05:16:01;16.62;66.6;1015.00;400
05:16:04;16.63;66.6;1015.00;400
05:16:08;16.63;66.6;1015.00;400
05:16:11;16.63;66.6;1015.00;400
05:16:15;16.63;66.6;1015.00;400
05:16:19;16.63;66.6;1015.00;400
05:16:22;16.63;66.6;1015.00;400
05:16:26;16.63;66.6;1015.00;400
05:16:30;16.64;66.6;1015.00;400
05:16:33;16.99;68.1;1016.83;398
05:16:37;16.64;66.6;1015.00;400
05:16:40;16.64;66.5;1015.00;400
05:16:44;16.64;66.5;1015.00;400
05:16:48;16.64;66.5;1015.00;400
05:16:51;16.64;66.5;1015.00;400
05:16:55;14.83;65.3;1016.39;380
05:16:58;16.65;66.5;1015.00;400
05:17:02;18.15;63.7;1016.64;407
05:17:06;16.65;66.5;1015.00;400
05:17:09;16.65;66.5;1015.00;400
05:17:13;16.65;66.5;1015.00;400
05:17:16;17.83;67.2;1013.26;447
05:17:20;16.66;66.5;1015.00;400
05:17:24;16.66;66.5;1015.00;400
05:17:27;16.66;66.5;1015.00;400
05:17:31;16.66;66.5;1015.00;400
05:17:34;16.66;66.5;1015.00;400
05:17:38;16.66;66.5;1015.00;400
05:17:42;16.23;67.5;1014.67;418
05:17:45;16.67;66.5;1015.00;400
05:17:49;16.67;66.5;1015.00;400
05:17:52;16.67;66.5;1015.00;400
05:17:56;16.67;66.5;1015.00;400
05:18:00;16.82;70.2;1013.04;373
05:18:03;16.67;66.5;1015.00;400
05:18:07;16.67;66.5;1015.00;400
05:18:10;16.68;66.5;1015.00;400
05:18:14;16.68;66.5;1015.00;400
05:18:18;16.68;66.5;1015.00;400
05:18:21;16.68;66.5;1015.00;400
05:18:25;16.68;66.5;1015.00;400
05:18:28;16.68;66.5;1015.00;400
05:18:32;16.68;66.5;1015.00;400
05:18:36;16.68;66.5;1015.00;400
05:18:39;16.69;66.4;1015.00;400
05:18:43;18.48;65.2;1016.53;380
05:18:46;18.81;62.6;1015.52;363
05:18:50;16.69;66.4;1015.00;400
05:18:54;16.69;66.4;1015.00;400
05:18:57;15.79;66.7;1016.82;408
05:19:01;16.69;66.4;1015.00;400
05:19:04;16.70;66.4;1015.00;400
05:19:08;16.70;66.4;1015.00;400
05:19:12;14.26;62.6;1014.49;420
05:19:15;16.70;66.4;1015.00;400
05:19:19;16.70;66.4;1015.00;400
05:19:22;16.70;66.4;1015.00;400
05:19:26;16.70;66.4;1015.00;400
05:19:29;16.71;66.4;1015.00;400
05:19:33;16.71;66.4;1015.00;400
05:19:37;16.71;66.4;1015.00;400
05:19:40;16.71;66.4;1015.00;400
05:19:44;16.71;66.4;1015.00;400
05:19:48;16.71;66.4;1015.00;400
05:19:51;16.71;66.4;1015.00;400
05:19:55;16.72;66.4;1015.00;400
05:19:58;16.72;66.4;1015.00;400
05:20:02;16.72;66.4;1015.00;400
05:20:06;17.62;66.4;1015.76;359
05:20:09;16.35;67.0;1014.35;418
05:20:13;16.72;66.4;1015.00;400
05:20:16;16.72;66.4;1015.00;400
05:20:20;16.73;66.4;1015.00;400
05:20:24;16.73;66.4;1015.00;400
05:20:27;15.74;70.5;1015.39;417
05:20:31;16.73;66.4;1015.00;400
05:20:34;14.78;67.2;1013.39;367
05:20:38;16.73;66.4;1015.00;400
05:20:42;16.73;66.3;1015.00;400
05:20:45;16.74;66.3;1015.00;400
05:20:49;16.74;66.3;1015.00;400
05:20:52;16.74;66.3;1015.00;400
05:20:56;16.74;66.3;1015.00;400
05:21:00;16.74;66.3;1015.00;400
05:21:03;16.87;62.6;1016.88;412
05:21:07;16.74;66.3;1015.00;400
05:21:10;16.75;66.3;1015.00;400
05:21:14;16.75;66.3;1015.00;400
05:21:17;16.75;66.3;1015.00;400
05:21:21;16.75;66.3;1015.00;400
05:21:25;16.75;66.3;1015.00;400
05:21:28;16.75;66.3;1015.00;400
05:21:32;16.75;66.3;1015.00;400
05:21:35;16.76;66.3;1015.00;400
05:21:39;16.76;66.3;1015.00;400
05:21:43;16.76;66.3;1015.00;400
05:21:46;16.76;66.3;1015.00;400
05:21:50;16.76;66.3;1015.00;400
05:21:54;15.04;70.0;1014.09;385
05:21:57;16.76;66.3;1015.00;400
05:22:01;16.77;66.3;1015.00;400
05:22:04;16.77;66.3;1015.00;400
05:22:08;16.77;66.3;1015.00;400
05:22:12;16.77;66.3;1015.00;400
05:22:15;16.77;66.3;1015.00;400
05:22:19;16.77;66.3;1015.00;400
05:22:22;16.78;66.3;1015.00;400
05:22:26;16.78;66.3;1015.00;400
05:22:30;16.78;66.3;1015.00;400
05:22:33;16.78;66.3;1015.00;400
05:22:37;15.48;69.7;1013.36;401
05:22:40;16.78;66.2;1015.00;400
05:22:44;16.78;66.2;1015.00;400
05:22:48;15.30;69.0;1013.16;409
05:22:51;15.99;64.0;1016.70;429
05:22:55;16.76;70.8;1014.46;375
05:22:58;15.64;69.2;1015.41;378
05:23:02;16.79;66.2;1015.00;400
05:23:06;16.79;66.2;1015.00;400
05:23:09;16.79;66.2;1015.00;400
05:23:13;16.80;66.2;1015.00;400
05:23:16;16.63;61.7;1016.29;391
05:23:20;16.80;66.2;1015.00;400
05:23:24;16.80;66.2;1015.00;400
05:23:27;16.80;66.2;1015.00;400
05:23:31;16.80;66.2;1015.00;400
05:23:34;16.80;66.2;1015.00;400
05:23:38;16.81;66.2;1015.00;400
05:23:41;16.81;66.2;1015.00;400
05:23:45;16.81;66.2;1015.00;400
05:23:49;15.76;67.6;1015.54;448
05:23:52;16.81;66.2;1015.00;400
05:23:56;16.81;66.2;1015.00;400
05:24:00;16.81;66.2;1015.00;400
05:24:03;16.82;66.2;1015.00;400
05:24:07;16.82;66.2;1015.00;400
05:24:10;16.82;66.2;1015.00;400
05:24:14;16.82;66.2;1015.00;400
05:24:18;15.53;69.5;1015.30;377
05:24:21;16.61;64.3;1013.79;381
05:24:25;16.82;66.2;1015.00;400
05:24:28;16.83;66.2;1015.00;400
05:24:32;16.83;66.2;1015.00;400
05:24:36;18.88;69.6;1015.29;351
05:24:39;16.83;66.1;1015.00;400
05:24:43;16.83;66.1;1015.00;400
05:24:46;16.83;66.1;1015.00;400
05:24:50;16.83;66.1;1015.00;400
05:24:54;16.84;66.1;1015.00;400
05:24:57;16.84;66.1;1015.00;400
05:25:01;16.84;66.1;1015.00;400
05:25:04;16.84;66.1;1015.00;400
05:25:08;16.84;66.1;1015.00;400
05:25:12;17.44;68.7;1014.47;407
05:25:15;14.70;70.0;1014.31;443
05:25:19;500.00;200.0;0.00;9999
05:25:22;16.85;66.1;1015.00;400
05:25:26;16.85;66.1;1015.00;400
05:25:30;15.96;67.8;1014.15;391
05:25:33;19.05;69.8;1016.44;399
05:25:37;16.85;66.1;1015.00;400
05:25:40;16.86;66.1;1015.00;400
05:25:44;17.35;68.4;1014.59;435
05:25:48;16.86;66.1;1015.00;400
05:25:51;16.86;66.1;1015.00;400
05:25:55;16.86;66.1;1015.00;400
05:25:58;16.86;66.1;1015.00;400
05:26:02;16.86;66.1;1015.00;400
05:26:06;16.87;66.1;1015.00;400
05:26:09;16.87;66.1;1015.00;400
05:26:13;16.87;66.1;1015.00;400
05:26:16;16.87;66.1;1015.00;400
05:26:20;16.87;66.1;1015.00;400
05:26:23;19.07;65.9;1016.98;446
05:26:27;14.47;62.3;1013.83;420
05:26:31;16.88;66.1;1015.00;400
05:26:34;16.88;66.0;1015.00;400
05:26:38;16.88;66.0;1015.00;400
05:26:42;16.88;66.0;1015.00;400
05:26:45;16.88;66.0;1015.00;400
05:26:49;16.88;66.0;1015.00;400
05:26:52;16.89;66.0;1015.00;400
05:26:56;16.89;66.0;1015.00;400
05:27:00;16.89;66.0;1015.00;400
05:27:03;16.89;66.0;1015.00;400
05:27:07;16.89;66.0;1015.00;400
05:27:10;16.89;66.0;1015.00;400
05:27:14;16.89;66.0;1015.00;400
05:27:18;16.90;66.0;1015.00;400
05:27:21;16.90;66.0;1015.00;400
05:27:25;16.90;66.0;1015.00;400
05:27:28;16.90;66.0;1015.00;400
05:27:32;16.90;66.0;1015.00;400
05:27:36;16.90;66.0;1015.00;400
05:27:39;15.05;67.5;1013.40;440
05:27:43;16.91;66.0;1015.00;400
05:27:46;16.91;66.0;1015.00;400
05:27:50;16.91;66.0;1015.00;400
05:27:54;17.49;67.0;1014.64;360
05:27:57;16.91;66.0;1015.00;400
05:28:01;16.91;66.0;1015.00;400
05:28:04;16.91;66.0;1015.00;400
05:28:08;16.92;66.0;1015.00;400
05:28:12;16.92;66.0;1015.00;400
05:28:15;16.92;66.0;1015.00;400
05:28:19;16.92;66.0;1015.00;400
05:28:22;16.92;66.0;1015.00;400
05:28:26;16.92;65.9;1015.00;400
05:28:30;16.93;65.9;1015.00;400
05:28:33;16.93;65.9;1015.00;400
05:28:37;16.93;65.9;1015.00;400
05:28:40;16.93;65.9;1015.00;400
05:28:44;16.93;65.9;1015.00;400
05:28:48;15.50;67.4;1013.60;421
05:28:51;16.93;65.9;1015.00;400
05:28:55;16.55;66.7;1013.73;422
05:28:58;16.28;66.1;1014.98;396
05:29:02;16.94;65.9;1015.00;400
05:29:06;16.94;65.9;1015.00;400
05:29:09;16.94;65.9;1015.00;400
05:29:13;16.94;65.9;1015.00;400
05:29:16;16.95;65.9;1015.00;400
05:29:20;16.95;65.9;1015.00;400
05:29:24;16.95;65.9;1015.00;400
05:29:27;16.95;65.9;1015.00;400
05:29:31;16.95;65.9;1015.00;400
05:29:34;17.14;65.9;1016.53;387
05:29:38;18.81;70.2;1013.85;368
05:29:42;16.96;65.9;1015.00;400
05:29:45;16.96;65.9;1015.00;400
05:29:49;16.96;65.9;1015.00;400
05:29:52;17.97;62.2;1013.88;425
05:29:56;15.72;65.2;1013.95;446
05:30:00;16.96;65.9;1015.00;400
05:30:03;16.96;65.9;1015.00;400
05:30:07;16.97;65.9;1015.00;400
05:30:10;16.97;65.9;1015.00;400
05:30:14;16.97;65.9;1015.00;400
05:30:18;16.97;65.9;1015.00;400
05:30:21;16.97;65.8;1015.00;400
05:30:25;19.43;68.5;1014.65;423
05:30:28;16.98;65.8;1015.00;400
05:30:32;16.98;65.8;1015.00;400
05:30:36;16.98;65.8;1015.00;400
05:30:39;16.98;65.8;1015.00;400
05:30:43;16.98;65.8;1015.00;400
05:30:46;16.98;65.8;1015.00;400
05:30:50;16.98;65.8;1015.00;400
05:30:54;16.99;65.8;1015.00;400
05:30:57;16.99;65.8;1015.00;400
05:31:01;16.99;65.8;1015.00;400
05:31:04;16.99;65.8;1015.00;400
05:31:08;17.73;63.8;1013.95;357
05:31:12;18.45;65.1;1014.23;359
05:31:15;17.00;65.8;1015.00;400
05:31:19;17.00;65.8;1015.00;400
05:31:22;17.00;65.8;1015.00;400
05:31:26;17.00;65.8;1015.00;400
05:31:29;17.00;65.8;1015.00;400
05:31:33;17.00;65.8;1015.00;400
05:31:37;17.00;65.8;1015.00;400
05:31:40;500.00;200.0;0.00;9999
05:31:44;17.01;65.8;1015.00;400
05:31:47;17.01;65.8;1015.00;400
05:31:51;17.01;65.8;1015.00;400
05:31:55;17.01;65.8;1015.00;400
05:31:58;17.01;65.8;1015.00;400
05:32:02;17.01;65.8;1015.00;400
05:32:06;17.02;65.8;1015.00;400
05:32:09;17.02;65.8;1015.00;400
05:32:13;17.02;65.7;1015.00;400
05:32:16;17.02;65.7;1015.00;400
05:32:20;17.02;65.7;1015.00;400
05:32:24;17.02;65.7;1015.00;400
05:32:27;17.03;65.7;1015.00;400
05:32:31;17.03;65.7;1015.00;400
05:32:34;15.66;65.5;1014.19;448
05:32:38;17.03;65.7;1015.00;400
05:32:42;17.03;65.7;1015.00;400
05:32:45;17.03;65.7;1015.00;400
05:32:49;17.03;65.7;1015.00;400
05:32:52;17.04;65.7;1015.00;400
05:32:56;17.04;65.7;1015.00;400
05:33:00;18.42;69.3;1013.94;420
05:33:03;17.04;65.7;1015.00;400
05:33:07;17.04;65.7;1015.00;400
05:33:10;17.04;65.7;1015.00;400
05:33:14;17.05;65.7;1015.00;400
05:33:18;17.05;65.7;1015.00;400
05:33:21;16.03;68.6;1013.03;417
05:33:25;17.05;65.7;1015.00;400
05:33:28;17.05;65.7;1015.00;400
05:33:32;17.05;65.7;1015.00;400
05:33:36;17.25;69.2;1015.45;411
05:33:39;17.06;65.7;1015.00;400
05:33:43;17.06;65.7;1015.00;400
05:33:46;17.06;65.7;1015.00;400
05:33:50;18.88;63.8;1016.61;445
05:33:53;17.06;65.7;1015.00;400
05:33:57;17.06;65.7;1015.00;400
05:34:01;17.07;65.7;1015.00;400
05:34:04;17.07;65.6;1015.00;400
05:34:08;17.07;65.6;1015.00;400
05:34:12;17.07;65.6;1015.00;400
05:34:15;17.07;65.6;1015.00;400
05:34:19;17.07;65.6;1015.00;400
05:34:22;17.08;65.6;1015.00;400
05:34:26;17.08;65.6;1015.00;400
05:34:30;17.08;65.6;1015.00;400
05:34:33;16.05;67.4;1013.88;365
05:34:37;17.08;65.6;1015.00;400
05:34:40;18.39;64.7;1016.91;364
05:34:44;17.08;65.6;1015.00;400
05:34:48;17.09;65.6;1015.00;400
05:34:51;17.09;65.6;1015.00;400
05:34:55;17.09;65.6;1015.00;400
05:34:58;17.09;65.6;1015.00;400
05:35:02;17.09;65.6;1015.00;400
05:35:06;17.09;65.6;1015.00;400
05:35:09;17.10;65.6;1015.00;400
05:35:13;17.10;65.6;1015.00;400
05:35:16;17.10;65.6;1015.00;400
05:35:20;18.28;64.5;1016.78;393
05:35:24;15.59;64.3;1013.44;355
05:35:27;17.10;65.6;1015.00;400
05:35:31;17.10;65.6;1015.00;400
05:35:34;18.21;63.3;1015.86;360
05:35:38;18.01;63.2;1014.50;435
05:35:42;17.11;65.6;1015.00;400
05:35:45;17.11;65.6;1015.00;400
05:35:49;16.17;66.3;1013.04;364
05:35:52;17.11;65.5;1015.00;400
05:35:56;17.12;65.5;1015.00;400
05:36:00;16.49;65.5;1013.28;401
05:36:03;17.12;65.5;1015.00;400
05:36:07;17.12;65.5;1015.00;400
05:36:10;17.09;63.4;1016.94;388
05:36:14;19.10;60.9;1013.93;443
05:36:18;17.12;65.5;1015.00;400
05:36:21;17.13;65.5;1015.00;400
05:36:25;17.13;65.5;1015.00;400
05:36:28;17.13;65.5;1015.00;400
05:36:32;17.13;65.5;1015.00;400
05:36:36;19.62;67.7;1015.08;362
05:36:39;17.13;65.5;1015.00;400
05:36:43;17.14;65.5;1015.00;400
05:36:46;17.14;65.5;1015.00;400
05:36:50;17.14;65.5;1015.00;400
05:36:54;17.14;65.5;1015.00;400
05:36:57;17.14;65.5;1015.00;400
05:37:01;17.14;65.5;1015.00;400
05:37:04;17.15;65.5;1015.00;400
05:37:08;17.15;65.5;1015.00;400
05:37:12;17.15;65.5;1015.00;400
05:37:15;17.15;65.5;1015.00;400
05:37:19;17.15;65.5;1015.00;400
05:37:22;17.15;65.5;1015.00;400
05:37:26;17.15;65.5;1015.00;400
05:37:30;15.76;66.4;1015.20;372
05:37:33;17.16;65.5;1015.00;400
05:37:37;15.60;61.5;1015.62;408
05:37:40;17.16;65.5;1015.00;400
05:37:44;17.16;65.4;1015.00;400
05:37:48;17.16;65.4;1015.00;400
05:37:51;17.17;65.4;1015.00;400
05:37:55;17.17;65.4;1015.00;400
05:37:58;17.17;65.4;1015.00;400
05:38:02;17.17;65.4;1015.00;400
05:38:06;17.17;65.4;1015.00;400
05:38:09;19.37;63.1;1014.81;393
05:38:13;17.18;65.4;1015.00;400
05:38:16;15.80;70.0;1014.36;351
05:38:20;18.00;68.4;1016.19;448
05:38:24;17.18;65.4;1015.00;400
05:38:27;17.18;65.4;1015.00;400
05:38:31;17.18;65.4;1015.00;400
05:38:34;17.18;65.4;1015.00;400
05:38:38;17.19;65.4;1015.00;400
05:38:41;17.19;65.4;1015.00;400
05:38:45;16.24;68.2;1014.87;418
05:38:49;17.19;65.4;1015.00;400
05:38:52;19.17;62.4;1014.66;382
05:38:56;17.19;65.4;1015.00;400
05:39:00;17.20;65.4;1015.00;400
05:39:03;17.20;65.4;1015.00;400
05:39:07;17.20;65.4;1015.00;400
05:39:10;17.20;65.4;1015.00;400
05:39:14;15.30;66.8;1015.97;412
05:39:18;17.20;65.4;1015.00;400
05:39:21;17.21;65.4;1015.00;400
05:39:25;17.21;65.4;1015.00;400
05:39:28;17.48;65.5;1014.04;390
05:39:32;17.21;65.3;1015.00;400
05:39:36;15.44;67.2;1014.56;398
05:39:39;17.21;65.3;1015.00;400
05:39:43;17.22;65.3;1015.00;400
05:39:46;17.22;65.3;1015.00;400
05:39:50;17.22;65.3;1015.00;400
05:39:54;15.78;69.7;1016.78;429
05:39:57;17.22;65.3;1015.00;400
05:40:01;17.22;65.3;1015.00;400
05:40:04;17.22;65.3;1015.00;400
05:40:08;17.23;65.3;1015.00;400
05:40:12;17.23;65.3;1015.00;400
05:40:15;17.23;65.3;1015.00;400
05:40:19;17.23;65.3;1015.00;400
05:40:22;17.23;65.3;1015.00;400
05:40:26;17.23;65.3;1015.00;400
05:40:30;17.24;65.3;1015.00;400
05:40:33;17.24;65.3;1015.00;400
05:40:37;17.24;65.3;1015.00;400
05:40:40;17.24;65.3;1015.00;400
05:40:44;17.24;65.3;1015.00;400
05:40:48;17.24;65.3;1015.00;400
05:40:51;17.25;65.3;1015.00;400
05:40:55;17.25;65.3;1015.00;400
05:40:58;17.25;65.3;1015.00;400
05:41:02;17.25;65.3;1015.00;400
05:41:06;17.25;65.3;1015.00;400
05:41:09;17.25;65.3;1015.00;400
05:41:13;500.00;200.0;0.00;9999
05:41:16;17.26;65.2;1015.00;400
05:41:20;17.26;65.2;1015.00;400
05:41:24;17.26;65.2;1015.00;400
05:41:27;17.26;65.2;1015.00;400
05:41:31;17.26;65.2;1015.00;400
05:41:34;17.26;65.2;1015.00;400
05:41:38;17.27;65.2;1015.00;400
05:41:42;17.27;65.2;1015.00;400
05:41:45;17.27;65.2;1015.00;400
05:41:49;17.27;65.2;1015.00;400
05:41:52;17.27;65.2;1015.00;400
05:41:56;17.27;65.2;1015.00;400
05:41:59;18.64;67.5;1014.58;440
05:42:03;17.28;65.2;1015.00;400
05:42:07;16.96;65.9;1014.09;379
05:42:10;18.23;62.8;1013.40;432
05:42:14;17.28;65.2;1015.00;400
05:42:18;17.28;65.2;1015.00;400
05:42:21;17.29;65.2;1015.00;400
05:42:25;500.00;200.0;0.00;9999
05:42:28;16.68;61.9;1015.64;365
05:42:32;17.29;65.2;1015.00;400
05:42:36;17.29;65.2;1015.00;400
05:42:39;17.29;65.2;1015.00;400
05:42:43;17.30;65.2;1015.00;400
05:42:46;17.30;65.2;1015.00;400
05:42:50;17.30;65.2;1015.00;400
05:42:54;16.13;62.3;1014.66;415
05:42:57;19.26;67.7;1014.14;393
05:43:01;17.30;65.2;1015.00;400
05:43:04;14.83;69.3;1013.74;430
05:43:08;17.31;65.1;1015.00;400
05:43:12;17.31;65.1;1015.00;400
05:43:15;17.31;65.1;1015.00;400
05:43:19;17.31;65.1;1015.00;400
05:43:22;17.31;65.1;1015.00;400
05:43:26;17.32;65.1;1015.00;400
05:43:30;17.32;65.1;1015.00;400
05:43:33;17.32;65.1;1015.00;400
05:43:37;17.32;65.1;1015.00;400
05:43:40;17.32;65.1;1015.00;400
05:43:44;17.32;65.1;1015.00;400
05:43:47;17.32;65.1;1015.00;400
05:43:51;17.33;65.1;1015.00;400
05:43:55;18.80;61.1;1013.25;384
05:43:58;17.33;65.1;1015.00;400
05:44:02;16.69;64.1;1013.61;433
05:44:05;17.33;65.1;1015.00;400
05:44:09;17.33;65.1;1015.00;400
05:44:13;17.34;65.1;1015.00;400
05:44:16;17.34;65.1;1015.00;400
05:44:20;17.34;65.1;1015.00;400
05:44:24;17.34;65.1;1015.00;400
05:44:27;17.34;65.1;1015.00;400
05:44:31;18.70;61.1;1016.54;430
05:44:34;17.35;65.1;1015.00;400
05:44:38;19.27;68.6;1016.34;387
05:44:42;17.35;65.1;1015.00;400
05:44:45;17.35;65.1;1015.00;400
05:44:49;17.35;65.0;1015.00;400
05:44:52;19.26;63.0;1015.36;365
05:44:56;17.36;65.0;1015.00;400
05:45:00;17.36;65.0;1015.00;400
05:45:03;17.36;65.0;1015.00;400
05:45:07;17.36;65.0;1015.00;400
05:45:10;17.36;65.0;1015.00;400
05:45:14;17.36;65.0;1015.00;400
05:45:18;17.37;65.0;1015.00;400
05:45:21;17.37;65.0;1015.00;400
05:45:25;18.90;61.1;1013.33;449
05:45:28;17.37;65.0;1015.00;400
05:45:32;18.85;65.9;1015.52;410
05:45:36;17.37;65.0;1015.00;400
05:45:39;17.38;65.0;1015.00;400
05:45:43;19.87;68.9;1013.81;440
05:45:46;17.34;62.3;1014.94;433
05:45:50;16.54;63.1;1014.59;385
05:45:54;17.38;65.0;1015.00;400
05:45:57;17.38;65.0;1015.00;400
05:46:01;17.39;65.0;1015.00;400
05:46:04;17.39;65.0;1015.00;400
05:46:08;17.39;65.0;1015.00;400
05:46:11;18.85;60.0;1016.99;365
05:46:15;17.39;65.0;1015.00;400
05:46:19;17.39;65.0;1015.00;400
05:46:22;17.40;65.0;1015.00;400
05:46:26;17.40;65.0;1015.00;400
05:46:30;18.33;65.0;1014.79;417
05:46:33;17.40;64.9;1015.00;400
05:46:37;15.75;61.1;1013.97;369
05:46:40;17.40;64.9;1015.00;400
05:46:44;17.41;64.9;1015.00;400
05:46:48;17.41;64.9;1015.00;400
05:46:51;17.41;64.9;1015.00;400
05:46:55;17.41;64.9;1015.00;400
05:46:58;16.65;64.4;1016.17;444
05:47:02;17.41;64.9;1015.00;400
05:47:06;18.77;63.7;1016.71;401
05:47:09;17.42;64.9;1015.00;400
05:47:13;17.42;64.9;1015.00;400
05:47:16;16.82;68.0;1016.31;376
05:47:20;17.42;64.9;1015.00;400
05:47:24;17.42;64.9;1015.00;400
05:47:27;17.43;64.9;1015.00;400
05:47:31;17.43;64.9;1015.00;400
05:47:34;17.43;64.9;1015.00;400
05:47:38;17.43;64.9;1015.00;400
05:47:42;17.43;64.9;1015.00;400
05:47:45;17.43;64.9;1015.00;400
05:47:49;17.44;64.9;1015.00;400
05:47:52;17.44;64.9;1015.00;400
05:47:56;15.05;62.0;1016.55;352
05:48:00;17.44;64.9;1015.00;400
05:48:03;17.38;63.7;1014.76;385
05:48:07;17.44;64.9;1015.00;400
05:48:10;17.45;64.9;1015.00;400
05:48:14;17.45;64.8;1015.00;400
05:48:18;17.45;64.8;1015.00;400
05:48:21;17.45;64.8;1015.00;400
05:48:25;17.29;65.2;1015.93;408
05:48:28;17.45;64.8;1015.00;400
05:48:32;17.50;65.0;1013.32;392
05:48:36;17.46;64.8;1015.00;400
